1092	64	821
121	22	623
799	15	183
1222	1	1012
2	0	1091
75	10	1035
981	73	286
1219	0	1242
890	2	281
611	0	605
428	6	887
727	6	1494
361	6	1200
234	13	297
311	25	132
676	6	631
1284	14	346
154	13	170
325	3	1490
546	4	772
1383	33	941
492	21	449
173	125	433
608	21	793
764	4	2
621	6	542
1158	15	828
394	20	1192
330	0	844
661	6	102
163	21	1161
741	33	1443
1338	61	520
1429	27	946
888	67	1299
499	27	67
555	6	840
604	14	633
1197	4	1193
226	22	963
2	14	687
870	22	414
1322	15	402
620	3	1275
737	14	543
1078	43	496
492	14	667
1002	44	406
899	6	583
1213	22	115
960	90	1458
1268	92	484
1208	0	183
1330	6	1049
54	14	885
854	44	1489
19	24	104
387	36	449
284	121	1055
46	22	565
720	97	560
356	7	1035
364	42	954
445	14	593
27	10	0
1030	22	142
150	117	666
994	30	1055
479	48	1390
452	14	424
94	10	1035
690	6	1304
1219	6	1192
273	8	1338
1419	6	1183
901	1	1012
1071	54	1410
680	23	788
966	14	938
97	24	1495
1259	53	442
56	0	404
1304	6	164
182	14	671
1376	0	1451
1040	43	1230
513	53	547
198	14	844
248	42	344
690	7	79
1407	14	99
289	20	1191
953	88	768
432	3	126
244	56	713
1407	6	58
140	36	449
836	6	1175
113	6	1035
590	56	25
397	3	539
985	14	133
1142	21	1316
438	14	1117
966	3	262
1156	6	1092
48	30	1326
921	67	451
631	6	1035
1442	13	949
1003	6	1494
986	0	88
243	0	393
786	52	756
275	14	1478
421	48	992
1178	6	345
1053	134	476
732	61	455
779	53	1462
271	8	863
210	129	1055
744	24	1010
572	14	275
1166	6	638
725	0	671
65	2	418
1026	14	277
1490	61	673
118	34	802
788	3	1260
459	88	911
1308	6	694
452	3	883
1391	15	1225
211	32	891
50	6	900
730	0	452
1491	6	1035
452	4	523
1383	6	1035
307	3	1204
901	14	587
955	14	246
892	6	458
1439	58	549
1115	10	1035
1417	48	1102
772	0	1238
722	6	900
937	26	1383
452	3	1378
470	14	105
1365	22	1362
1174	6	224
609	21	653
704	10	1349
812	7	1035
920	20	461
1084	17	665
1272	162	1355
1075	6	687
844	3	1107
428	14	667
559	3	64
807	14	1011
782	46	1376
1095	63	65
282	25	143
680	3	295
252	14	840
926	0	985
659	14	1320
1018	6	1120
941	14	808
21	14	709
583	38	639
893	21	1292
1423	124	808
532	6	105
1071	25	132
393	14	1371
176	19	951
1305	20	1383
589	6	861
1454	20	583
355	30	1055
1363	8	468
145	0	624
1176	22	1348
699	66	1069
1196	6	1020
6	6	900
1366	125	649
258	70	225
1107	15	1153
1068	14	1397
1168	6	789
405	6	482
858	54	1384
210	61	799
102	3	1270
788	3	452
1085	28	843
1152	6	100
1245	14	1171
1325	7	1299
1295	6	238
1068	6	477
1371	6	384
1129	3	539
357	6	1275
1427	4	1068
228	28	1191
382	0	901
804	0	945
1316	13	476
133	44	365
99	14	39
1175	33	790
275	14	18
1461	2	36
1035	17	78
1242	14	251
1385	6	709
1029	22	1185
823	6	106
878	20	1219
638	61	361
850	7	89
1035	33	1428
12	2	582
958	3	298
1383	8	897
1280	6	1175
339	14	1489
144	14	109
34	6	1035
1082	21	539
512	24	196
281	0	343
1468	26	981
99	0	629
36	14	532
1320	6	749
1370	17	85
328	51	535
857	6	890
393	14	992
877	14	1489
200	25	162
1434	18	1441
801	3	126
1285	22	628
463	6	843
1331	76	699
254	22	370
1455	6	583
383	26	981
166	23	1429
913	14	3
526	93	1395
302	0	1428
1322	15	62
401	6	400
1472	2	349
220	6	1263
1433	4	178
724	14	671
301	40	1336
877	44	1336
56	14	1447
291	6	583
672	0	913
516	1	1144
239	57	1060
1002	22	1466
889	43	1224
1424	66	779
1406	15	516
602	14	422
750	14	1122
209	2	844
687	0	654
24	6	1084
102	0	871
238	17	1441
217	13	786
1057	90	312
1187	22	667
518	15	1214
466	0	413
127	6	86
99	0	609
1019	55	583
381	0	356
938	20	244
513	30	1085
1306	7	1192
870	22	165
299	13	752
437	25	646
1346	44	225
173	0	986
1422	30	1055
152	84	997
981	54	763
133	1	1012
54	25	565
1443	24	95
959	20	572
1207	1	321
529	14	407
735	14	280
1213	22	651
1446	6	1056
573	0	611
264	30	717
947	6	1122
1333	6	1090
808	55	1402
1128	6	232
969	21	449
1173	6	792
778	6	1035
232	51	72
483	1	1012
216	14	986
594	15	7
1019	96	760
1168	112	1051
175	1	1012
58	6	891
583	54	1246
437	0	260
936	6	808
307	0	833
664	40	574
299	51	535
403	25	1478
926	21	608
365	20	583
963	6	542
873	6	1139
667	14	617
529	14	1426
106	25	143
294	14	393
360	23	229
1330	6	1359
1299	6	1208
954	45	1305
457	69	1361
963	0	1424
1102	0	308
970	6	282
414	15	1022
927	6	279
508	14	1022
985	14	59
452	3	1356
15	5	1290
889	44	1115
964	116	464
932	2	844
1024	0	945
818	36	492
1449	14	1031
1231	2	452
802	10	449
452	0	43
1489	0	1276
36	14	1126
304	18	1238
463	27	22
1463	57	521
99	64	1019
109	14	1177
1083	18	632
1427	14	868
1056	8	566
469	0	82
1014	7	1006
1344	10	1035
262	23	635
46	22	561
544	2	582
413	0	217
950	40	804
1311	6	784
453	6	1383
381	70	1190
915	0	769
477	14	508
2	4	1015
985	6	1060
500	6	887
826	64	112
490	15	288
1167	75	1060
34	3	18
115	20	147
555	5	1055
889	44	1132
1278	7	513
1455	14	654
294	25	1246
531	27	141
154	14	307
1420	6	1263
1112	6	527
544	0	1226
1074	6	1175
1429	0	251
799	15	856
520	77	492
272	14	1429
341	125	388
532	40	534
1489	6	852
1429	0	348
845	60	981
803	0	36
981	17	1235
1113	22	705
1027	6	808
376	0	1312
218	12	745
1263	54	1162
859	6	481
79	49	778
703	44	1275
990	6	154
1446	6	1118
1014	21	103
164	6	543
433	128	1212
970	6	1443
1221	0	1427
1240	14	754
5	53	1427
967	10	1035
495	7	301
1068	6	73
663	64	383
1399	6	1238
1189	22	916
49	14	1242
1053	94	582
1342	14	941
732	17	583
794	42	552
817	0	543
708	25	969
226	22	847
869	43	121
973	7	1193
442	14	729
325	0	941
253	53	1355
10	6	476
1186	48	520
1003	26	1046
1000	87	231
1016	159	900
732	20	452
1179	48	1070
628	112	962
1492	6	1174
405	21	844
611	14	1151
644	23	788
387	94	1281
797	22	1347
325	14	579
362	43	406
242	0	275
722	0	986
407	8	863
942	20	125
1435	4	438
214	13	170
1240	0	1338
844	3	1375
179	81	501
861	6	381
934	53	1465
219	10	672
1268	0	788
762	42	293
1187	22	495
308	14	431
1213	2	260
1022	170	1131
54	40	310
313	60	900
85	44	1338
373	1	1012
633	3	883
544	14	50
108	76	1010
257	112	1079
14	1	1138
1211	0	329
696	6	844
232	11	231
1489	14	1345
17	61	490
419	63	37
1039	14	913
1045	6	80
439	8	566
827	22	314
1062	107	1055
248	5	1055
1039	20	1491
759	13	786
1154	6	891
622	6	730
1456	10	711
1303	2	272
611	0	895
1312	14	519
632	2	582
917	8	659
952	6	949
722	14	283
280	14	447
238	12	1035
255	29	612
325	6	594
1186	6	891
1029	0	260
505	49	859
594	173	476
530	4	1221
410	6	1035
193	23	786
1102	14	1171
587	24	172
844	0	357
674	6	608
205	6	891
56	10	1035
720	155	165
844	0	1177
7	0	607
172	14	844
1482	21	1290
585	58	558
106	6	852
1213	22	1439
777	4	1432
1158	14	1242
807	14	873
1368	6	949
994	108	1473
1035	54	1139
582	14	1027
346	13	786
189	14	529
712	14	1031
1017	35	1287
615	63	925
1059	20	887
1003	6	1229
280	14	589
607	25	1245
393	14	66
682	2	582
1407	30	1053
702	13	786
222	3	1247
353	23	264
1329	6	683
281	27	1038
1040	41	381
859	3	320
604	6	730
230	6	239
365	6	1084
1024	15	220
583	55	291
643	24	1379
1256	21	449
1270	10	981
862	61	952
491	25	253
208	68	1491
549	6	350
1124	0	1001
1360	0	654
435	14	654
8	123	1214
604	20	1191
773	155	1289
1243	44	1164
881	6	1056
601	8	984
349	14	1352
985	14	1137
1406	15	396
473	48	369
498	15	526
934	6	1360
962	6	185
602	14	1053
318	25	831
788	0	622
1243	14	1354
875	7	1062
611	0	549
1322	14	709
667	0	1171
807	14	433
297	6	891
1201	0	350
1184	0	128
1144	20	505
1377	64	497
729	6	1467
325	0	162
1091	6	981
1255	8	863
999	40	984
1189	22	1466
1439	0	986
165	101	286
907	29	59
941	14	131
1126	162	1133
654	0	328
437	20	887
53	14	1451
239	11	1440
437	13	786
400	53	140
1427	4	22
802	0	1312
1141	14	830
873	6	1303
509	18	61
35	10	1200
139	14	1116
1127	14	280
1137	6	451
187	6	147
393	14	805
84	14	508
1232	6	102
809	6	1035
294	4	998
538	4	1428
779	66	1039
183	0	1005
688	14	772
278	8	1286
655	22	223
1488	6	887
505	123	940
1274	13	786
470	0	608
90	6	405
667	0	1149
1227	17	1249
816	100	124
320	18	64
268	6	981
1292	14	1430
1404	55	843
1132	20	900
661	15	639
594	0	844
32	6	1084
717	10	1035
1272	25	453
954	7	297
126	22	44
164	14	36
936	25	453
36	14	662
739	2	534
193	25	175
1241	14	1215
957	22	567
1120	14	573
468	21	975
939	0	912
530	23	452
287	6	1035
272	18	1049
964	15	965
212	27	895
102	3	1227
239	6	678
672	0	659
1317	25	463
392	42	311
961	6	1406
1054	28	687
627	27	770
1073	14	529
1214	27	100
312	2	1376
966	14	589
1366	22	871
836	14	639
333	42	194
1210	32	1429
549	6	41
495	0	543
1241	0	1238
435	22	377
134	0	102
1217	6	977
275	94	316
310	22	378
863	2	844
1490	6	1167
667	6	678
364	7	583
305	25	136
519	4	359
1212	6	992
1112	6	318
941	0	371
1035	124	841
917	55	1035
873	6	538
572	10	1035
1163	6	15
788	0	886
688	6	1263
519	8	409
554	69	1191
909	25	1335
1318	6	455
877	6	1175
740	32	1347
1035	33	1070
108	15	1222
442	0	867
787	14	885
1187	13	786
173	14	807
199	2	721
472	119	169
1053	43	111
153	40	923
1110	8	299
452	14	739
325	14	684
1056	7	91
409	66	1214
1086	64	1155
208	20	1068
1050	0	1432
99	0	1128
1489	3	1349
78	1	1012
477	2	582
428	14	480
1233	7	1151
1276	6	79
537	42	95
1236	14	1317
420	30	1055
498	27	968
1273	0	102
9	10	1035
1138	53	402
247	14	515
554	30	1055
339	73	167
452	27	610
1315	6	833
1147	16	1486
367	14	36
586	14	56
99	14	328
1294	125	649
674	14	1433
1155	6	1383
55	22	477
1162	27	1132
843	55	250
1049	2	244
1024	15	1307
1015	2	788
558	13	786
707	6	410
1346	33	1384
53	14	121
1039	22	855
513	27	895
130	0	582
498	15	386
870	22	781
361	6	542
556	66	654
1011	35	433
714	6	1263
447	1	744
257	134	1416
604	15	217
1188	7	1002
401	8	863
1297	6	229
1327	6	677
1332	6	1277
1282	4	71
1222	6	1025
797	42	537
1313	7	918
891	121	799
790	18	400
1059	0	452
197	27	141
64	0	109
1340	6	847
65	25	844
211	14	709
508	14	1112
252	14	621
416	25	367
198	14	1241
1431	14	1239
1447	0	1429
36	27	1425
428	14	1152
1138	13	977
3	2	738
1193	10	1035
976	25	825
56	7	981
354	6	487
608	84	1402
562	6	1305
53	3	539
602	14	248
1125	32	788
1238	42	582
1397	14	914
1431	69	232
874	73	83
832	14	941
621	36	449
797	8	532
1045	14	941
1331	6	1045
1446	6	1331
1463	0	543
1175	49	750
433	53	1396
1112	6	197
198	2	322
187	6	1099
360	14	251
353	23	1092
1451	0	1286
1359	25	463
1009	6	227
772	14	903
582	3	1291
1241	44	82
171	11	461
1082	30	436
799	15	1465
545	0	709
846	27	1265
1410	9	336
56	14	1075
1052	23	452
1370	64	385
545	98	902
442	17	1199
1256	15	640
1267	22	389
154	6	374
1384	54	1409
102	6	900
600	6	1175
1232	25	453
1263	33	395
304	83	297
991	84	774
468	14	99
1415	13	514
230	13	127
486	2	87
1431	0	1141
1107	2	323
1271	1	641
434	43	661
907	9	646
337	30	1055
19	8	1213
1475	9	328
208	20	540
1356	6	977
645	40	935
600	22	94
518	15	972
217	6	1181
529	26	981
529	0	777
344	22	1350
1024	15	689
1221	30	1055
362	22	1048
1290	0	670
1031	40	1123
1477	20	631
1267	21	449
1129	20	594
540	16	706
868	20	808
1301	26	1027
275	0	173
795	0	452
973	6	1338
1425	4	1197
637	21	449
1391	6	730
1380	23	788
1087	3	285
298	1	1383
1489	55	852
527	2	574
582	14	1017
1395	68	1054
10	55	887
1067	77	111
36	14	604
937	14	1241
1081	3	241
442	94	555
955	0	810
842	23	1458
1124	4	986
1401	173	151
1160	14	939
70	0	1000
1048	14	672
463	6	232
1474	64	509
1080	2	631
57	48	588
793	2	525
575	4	1432
1374	6	111
264	6	126
1371	61	1322
950	6	347
469	14	1200
403	1	1012
952	60	1175
1467	6	58
565	14	329
59	10	1035
306	1	823
773	21	449
99	0	293
1235	6	1203
251	0	991
893	6	853
1084	55	1059
297	23	1380
645	6	808
988	6	542
438	14	406
1429	87	949
701	15	1036
1451	14	1332
807	14	87
394	119	402
758	119	1372
1197	11	981
894	6	1383
1000	87	1265
1011	58	558
709	14	330
348	13	543
1051	6	201
581	1	1012
582	27	529
1396	25	1436
1310	6	669
297	14	235
1332	6	96
1283	14	252
891	23	582
16	40	393
962	2	709
1272	22	1253
90	6	97
1298	5	1055
455	19	951
922	25	453
439	14	941
470	0	1005
808	6	1383
421	2	945
1051	94	582
571	6	808
1077	41	781
543	0	1005
546	30	424
1321	6	337
976	5	1055
336	8	250
256	13	650
3	6	808
988	23	59
680	80	732
671	0	686
1443	13	786
1022	7	953
1487	6	583
1296	0	543
576	6	472
150	6	1060
1046	97	238
927	6	38
412	20	890
629	6	1084
901	3	655
901	14	1282
1200	22	279
703	8	863
592	68	889
284	6	852
1033	20	757
1379	15	947
927	14	1489
378	14	2
1330	3	162
965	7	222
1195	7	337
511	17	1363
1167	22	1048
187	6	938
1192	98	255
890	14	53
1334	6	402
302	6	981
455	15	696
228	14	393
2	27	435
221	25	1302
910	30	492
1273	30	1055
1313	48	1322
981	55	410
1070	15	891
1427	0	452
1243	94	1211
384	6	981
1473	14	1451
1421	0	275
1267	22	458
490	15	1146
1046	0	955
461	57	1286
977	0	543
618	13	1318
93	2	357
772	3	229
932	6	1175
235	14	835
385	8	863
198	94	393
159	6	677
86	33	1054
1148	14	986
791	14	670
602	14	1320
438	14	1316
1020	21	292
1166	6	945
529	3	603
112	6	808
222	70	906
861	22	989
679	25	1044
520	15	765
100	40	1225
758	6	891
674	6	658
506	21	774
1134	6	1375
71	14	1268
1188	0	329
7	6	843
554	20	981
1296	55	1084
457	14	325
1427	0	489
1123	6	388
935	21	1010
245	14	346
1360	86	1023
1434	9	563
393	1	1012
993	141	1464
791	6	1413
523	14	901
523	137	95
1129	64	1271
784	36	902
952	21	449
1122	0	364
875	61	843
1166	6	535
769	46	1376
719	6	938
1035	17	1041
281	14	1069
1276	6	511
306	111	1475
1174	14	128
384	7	1146
913	14	989
304	0	281
1160	14	387
413	27	273
1201	1	1012
1193	44	1111
1411	40	944
966	14	1410
430	75	606
18	2	367
8	11	461
446	7	1035
81	30	1055
741	6	852
941	4	918
1276	6	1309
383	22	1342
844	3	1254
101	3	365
29	67	145
1275	61	1322
1009	6	1130
1154	2	508
1255	7	1035
56	0	1030
333	0	102
99	0	192
529	0	529
1439	28	147
783	14	280
106	22	1344
587	14	350
860	69	314
599	67	441
825	84	766
773	60	575
1336	6	807
902	69	301
602	4	14
1396	112	663
1102	64	98
68	8	459
45	25	1427
280	14	990
1381	14	260
401	6	748
741	0	1429
1429	0	790
1286	25	632
36	3	1453
1134	2	1429
941	14	360
121	19	313
413	0	6
540	21	711
1122	0	1039
1141	0	89
327	14	1431
312	2	213
707	6	853
1095	25	453
877	44	1239
1360	94	325
387	0	901
1139	27	517
688	4	611
280	14	524
525	23	582
1451	14	492
361	6	1381
58	98	288
1428	27	988
542	14	281
354	54	1410
795	2	1303
433	6	808
239	2	1241
389	25	453
1456	42	1422
1387	25	1165
275	4	313
910	6	900
671	0	75
1029	22	863
771	3	722
1326	6	4
657	21	449
452	3	330
1314	20	631
647	23	339
226	22	358
353	6	1175
1001	14	786
1114	0	350
670	3	986
1477	9	597
901	0	512
5	6	1310
252	14	1054
168	125	662
1235	6	869
588	68	1410
402	23	102
670	27	939
1206	6	519
771	8	643
1012	6	678
953	48	1067
1135	3	295
704	120	1271
1399	1	319
1227	6	396
236	110	1117
607	6	680
1119	6	1084
639	14	356
1277	6	940
901	14	74
1316	22	375
269	135	1369
1428	61	498
1192	6	1175
1040	3	289
582	0	1013
903	96	811
933	0	1429
267	48	495
283	6	981
295	13	570
538	14	1432
1026	10	667
91	7	1137
322	27	1265
1430	2	469
316	6	852
200	21	449
124	0	611
10	6	890
351	42	746
926	3	286
819	14	469
901	27	166
191	23	2
793	0	1141
508	6	891
281	14	1149
1029	22	684
766	4	1433
1118	14	1122
678	14	908
1140	42	1469
1009	14	1242
1025	111	72
458	14	941
9	15	574
932	58	919
670	0	619
1417	116	464
1070	15	372
329	14	1460
833	22	473
621	6	1191
509	136	1055
1429	0	344
456	14	1240
249	0	671
778	14	356
171	22	723
577	64	394
374	3	360
901	0	490
904	2	582
145	0	635
1063	15	166
1423	32	1372
544	94	728
413	0	894
983	0	709
442	14	523
964	1	1012
1463	105	1021
1018	2	1241
294	1	973
1191	73	691
1472	2	901
786	52	313
583	55	689
1029	22	557
358	2	816
1292	0	547
972	14	709
182	5	1055
1172	6	1035
1447	20	1060
788	27	170
1178	6	462
221	39	1437
993	5	1055
805	18	1441
963	14	528
843	55	81
1212	10	1035
555	0	329
784	3	268
1097	22	1290
232	14	998
451	15	89
912	44	575
1076	51	752
1374	6	1013
239	33	601
1400	81	810
544	20	1191
161	32	36
625	18	417
777	6	574
286	22	371
447	101	9
495	30	865
69	22	297
364	40	562
462	0	325
1016	133	1078
555	6	875
111	6	1188
1311	6	805
1239	14	1240
698	23	772
489	21	834
281	27	330
108	3	319
1105	53	907
73	6	542
780	68	1409
1487	6	631
1308	7	330
900	135	834
576	0	281
421	14	99
843	4	1430
709	14	1354
24	6	730
1176	46	1376
1390	14	1239
23	30	1055
595	10	640
405	60	808
810	123	1084
690	13	786
125	14	913
1143	25	453
422	0	1240
25	42	426
286	6	1060
154	6	811
842	6	594
1260	30	1370
1251	3	722
479	43	1079
1380	20	1191
687	2	709
116	1	1012
350	14	515
788	27	394
671	3	30
1429	0	1331
694	21	1443
1477	14	611
296	0	452
1291	0	1211
1477	6	594
281	14	1181
1436	58	6
869	2	901
2	0	1273
76	22	1198
502	21	449
1171	14	158
259	0	281
1187	6	730
470	77	1150
1317	0	822
1324	24	722
802	21	449
40	6	542
662	46	1376
262	19	951
108	76	1110
547	28	677
673	6	561
1260	21	1316
470	33	1443
844	3	601
1492	0	573
643	21	449
239	0	469
130	1	353
1060	6	631
886	20	58
1246	2	1040
311	42	558
445	0	1207
808	23	1428
698	6	472
458	31	12
922	6	278
985	14	1061
1258	33	1439
985	14	1400
677	11	544
1288	14	349
1202	6	1004
438	4	344
653	6	1035
1232	6	573
79	1	1173
910	6	852
799	15	635
1451	27	191
69	22	289
1363	6	900
508	14	1220
1428	0	146
490	15	1322
825	53	1181
1138	30	1055
1454	0	470
683	22	1290
737	22	1198
1214	67	137
931	14	914
74	22	475
503	119	882
580	2	582
529	0	1282
826	64	82
1405	7	1291
529	0	600
761	135	1369
707	6	723
329	0	1023
582	14	542
48	4	788
490	88	1341
32	119	997
766	45	1396
582	0	177
1092	63	9
682	36	681
317	2	718
155	43	1066
1340	6	1085
788	27	1212
1269	36	720
961	7	971
1397	14	997
1135	20	58
75	1	916
1326	14	709
840	2	529
289	2	1083
559	7	1035
889	44	650
183	6	1175
970	20	239
1122	14	935
1428	14	594
555	6	204
1357	15	1133
611	14	500
657	36	763
1285	22	1338
544	3	460
1141	14	276
1324	42	1445
1093	64	833
983	104	489
1382	27	22
870	22	839
112	0	901
1127	6	1383
378	8	863
411	13	1001
1476	6	239
1459	57	1165
37	76	713
918	7	1035
990	6	1075
1382	43	246
1318	61	194
1284	128	836
1125	158	603
1213	22	7
219	1	1012
1454	136	644
735	6	1285
603	0	99
378	22	1348
1455	62	528
200	22	1351
1038	14	602
772	0	94
1424	1	651
867	12	1077
547	25	561
66	125	55
864	54	1054
735	6	240
6	7	460
113	27	261
48	7	1136
546	1	1340
226	22	349
844	3	19
1149	2	807
58	54	883
185	21	449
1034	20	182
53	14	512
1429	14	82
1310	2	499
767	6	1394
437	6	891
1304	6	1391
77	2	358
1387	43	615
582	0	796
844	4	672
663	21	971
295	14	99
646	20	1134
325	3	828
1260	61	779
709	0	710
836	0	1024
104	112	91
1299	14	966
323	14	709
1477	99	1213
788	3	1202
1489	2	1242
580	22	914
582	3	177
1187	22	1173
794	25	1204
366	6	1175
177	6	1383
1190	88	640
1436	58	1018
339	25	584
88	2	1229
1232	6	296
1326	6	830
1428	4	1395
1057	90	317
623	6	1175
1163	104	204
64	3	171
1358	94	393
1206	30	45
605	55	981
211	2	757
356	0	594
772	0	683
1328	6	1207
1098	25	463
1325	7	697
1435	19	951
870	22	134
1435	0	413
458	142	699
1417	43	161
187	0	1428
156	2	807
816	14	1427
1250	22	101
1295	14	941
1150	101	888
844	14	617
647	14	325
854	22	723
639	75	153
173	0	573
53	27	137
920	68	652
1175	33	983
340	24	1025
238	21	449
742	22	1298
308	14	883
1094	2	582
459	2	602
788	27	303
305	0	1241
833	14	939
135	44	637
605	6	677
277	43	1224
698	6	1133
102	94	880
1200	12	745
701	30	1055
1049	2	1449
32	6	949
70	14	135
228	27	1114
1267	22	1095
460	37	1169
1035	51	56
499	14	908
66	8	238
1185	43	1281
1436	9	475
284	1	128
867	100	825
1245	15	78
685	6	891
1399	0	1450
994	8	863
1092	64	63
158	25	840
772	14	394
1448	6	808
698	6	326
730	0	671
955	0	496
1025	14	1450
1348	6	981
560	14	325
349	14	275
1094	64	1291
719	2	709
154	6	1456
1032	25	877
765	6	1066
88	6	677
1261	22	1290
1361	22	295
272	36	902
1339	14	469
864	8	566
270	163	1216
145	0	72
785	22	1064
1140	6	986
1405	6	1263
211	2	845
518	15	1374
1384	9	1449
901	0	765
145	0	1269
1073	0	1242
823	66	1440
1322	15	1019
649	23	1427
886	9	646
515	2	281
753	7	1035
1033	9	1244
1239	14	1205
1055	0	145
879	40	1325
1284	22	371
281	0	765
1049	24	1487
862	6	542
813	0	941
1319	6	37
512	6	852
1489	14	1429
1469	3	313
1138	14	633
1089	2	280
783	6	1300
1407	23	469
1328	6	1072
611	0	480
1035	155	918
664	6	631
1197	10	1035
1334	0	470
1035	17	439
707	6	973
